CountyName,year,log_price,wfh_rate,median_income,unemployment_rate,population,n_zips
El Dorado County,2022,13.371764045298265,17.45855775680014,107835.46166533201,0.0470606003970265,189408.0,18.0
El Dorado County,2023,13.329890819456782,19.153118300072588,113671.80322425689,0.0492623063004302,190114.0,18.0
Fresno County,2017,12.262970883764378,4.216475537493445,51345.89695371648,0.1053276594257065,972570.0,48.0
Fresno County,2018,12.360170459375125,4.2403889054712645,53815.44142336363,0.0948294466520251,978951.0,48.0
Fresno County,2019,12.423838321363883,4.4841329539085155,56626.81206682917,0.088595722276998,984824.0,48.0
Fresno County,2020,12.48100850362223,5.527253094903651,59311.06601448237,0.0899024496888443,990984.0,48.0
Fresno County,2021,12.638804760513692,6.684493223490409,63510.63223576318,0.0891209451484377,1001430.0,48.0
Fresno County,2022,12.779995563778035,8.016548444838158,70252.18139583858,0.0877555368409344,1006937.0,48.0
Fresno County,2023,12.782029197031786,9.218822020434807,74236.07182990041,0.0874573252754643,1011020.0,48.0
Glenn County,2017,12.207204243637948,5.937112850165206,46882.58874443327,0.0901569709811808,27844.0,3.0
Glenn County,2018,12.333704588803288,5.076655816558851,47664.52068953055,0.0666225217736981,27671.0,5.0
Glenn County,2019,12.427367287020417,5.62320141258091,50184.3031863534,0.0525347208811644,27963.0,5.0
Glenn County,2020,12.512382231731383,6.2568849031206835,52139.24030321278,0.0560086925719953,28231.0,5.0
Glenn County,2021,12.648613233683662,7.039928827800829,57728.5759681881,0.0685854253112033,28920.0,5.0
Glenn County,2022,12.752139874073592,7.334790761828942,64885.711224948944,0.073073860371742,28891.0,5.0
Glenn County,2023,12.712269850666841,7.547358244644561,72229.4977145586,0.0698178230317915,29316.0,5.0
Humboldt County,2017,12.82168994659783,7.125922016900066,45509.17470543896,0.0874304351965724,126035.0,15.0
Humboldt County,2018,12.88005026517674,6.446924834886027,46811.96997891576,0.0785006763131813,126125.0,19.0
Humboldt County,2019,12.925530007569483,6.592625225874397,49388.737726502724,0.0779376855891738,126287.0,19.0
Humboldt County,2020,12.959058179104622,7.934645695620576,50189.724296354,0.0900033935793731,126592.0,19.0
Humboldt County,2021,13.040388983403988,10.404504119742183,53747.64708633065,0.0919253832544872,128309.0,19.0
Humboldt County,2022,13.133457766765906,10.587763716259124,59235.2670811349,0.0877486605567881,127553.0,19.0
Humboldt County,2023,13.093446433566173,11.501901976423808,63102.51927914814,0.0831932605905006,127756.0,19.0
Imperial County,2017,12.263741990333092,4.478558055377539,47997.08386888113,0.1602230350436923,166963.0,8.0
Imperial County,2018,12.316212634829418,5.0715713736574335,49603.99976793311,0.1512289250542977,168055.0,8.0
Imperial County,2019,12.379801620041977,4.562711501705875,50945.12175124591,0.142383477126985,167949.0,8.0
Imperial County,2020,12.450722495783943,6.278211892857143,51959.98473809524,0.1368531601190476,168000.0,8.0
Imperial County,2021,12.55706427657323,6.610869800951559,55605.01626860914,0.1361683812851965,169406.0,8.0
Imperial County,2022,12.651945888598762,6.362750701307643,60203.817404775895,0.1284135744430792,168471.0,8.0
Imperial County,2023,12.678822673306032,6.993486678091189,61582.331486302515,0.1202856982493014,167476.0,8.0
Inyo County,2017,12.71413557370229,4.1972608663418765,55241.671997458165,0.05367430629104,18884.0,2.0
Inyo County,2018,12.809870454922184,4.042058489648089,56562.318233418024,0.0592431158440996,18499.0,2.0
Inyo County,2019,12.857316439945418,4.103445869995602,61822.630994280684,0.0560259238891333,18184.0,2.0
Inyo County,2020,12.893226228644329,4.863418470818389,62544.13123573524,0.0589081186827518,18402.0,2.0
Inyo County,2021,13.02521409674781,6.4136765899439,66707.00508572327,0.0624983169926073,19073.0,2.0
Inyo County,2022,13.078547993969453,8.776440809751382,69582.33184771519,0.0628271975514149,18623.0,4.0
Inyo County,2023,13.08387540743295,11.029015035661843,78480.11369834277,0.0400577197398783,19068.0,4.0
Kern County,2017,12.13850917097992,3.2494216682529675,53599.753121850954,0.1103897563904802,822669.0,38.0
